Start_Date,Data Value,Date,year,month,Disease,Count
06/01/2018,31.52,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,30.6,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,30.6,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,30.6,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,27.2,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,27.2,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,27.2,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,13.3,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,13.3,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,13.3,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,28.95,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,28.95,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,28.95,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,29.8,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,29.8,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,29.8,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,8.3,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,8.3,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,8.3,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,9.05,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,9.05,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,9.05,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,30.9,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,30.9,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,30.9,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,32.96,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,32.96,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,32.96,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,11.97,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,11.97,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,11.97,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,30.95,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,30.95,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,30.95,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,9.48,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,9.48,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,9.48,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,8.41,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,8.41,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,8.41,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,14.3,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,14.3,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,14.3,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,18.41,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,18.41,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,18.41,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,30.16,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,30.16,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,30.16,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,9.48,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,9.48,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,9.48,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,7.53,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,7.53,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,7.53,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,8.78,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,8.78,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,8.78,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,30.73,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,30.73,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,30.73,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,27.19,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,27.19,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,27.19,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,31.52,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,31.52,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,31.52,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,27.2,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,27.2,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,27.2,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,29.81,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,29.81,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,29.81,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,8.23,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,8.23,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,8.23,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,8.39,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,8.39,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,8.39,2018-06-01,2018,6,other_diseases_of_respiratory,3327
06/01/2018,29.49,2018-06-01,2018,6,influenza_and_pneumonia,3252
06/01/2018,29.49,2018-06-01,2018,6,chronic_lower_respiratory,12206
06/01/2018,29.49,2018-06-01,2018,6,other_diseases_of_respiratory,3327
12/01/2018,26.69,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,26.69,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,26.69,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,18.32,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,18.32,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,18.32,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,19.11,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,19.11,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,19.11,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,24.36,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,24.36,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,24.36,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,24.69,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,24.69,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,24.69,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,20.53,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,20.53,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,20.53,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,18.62,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,18.62,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,18.62,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,24.22,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,24.22,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,24.22,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,13.88,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,13.88,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,13.88,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,25.25,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,25.25,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,25.25,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,23.64,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,23.64,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,23.64,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,18.04,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,18.04,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,18.04,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,26.54,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,26.54,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,26.54,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,19.26,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,19.26,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,19.26,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,18.66,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,18.66,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,18.66,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,26.69,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,26.69,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,26.69,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,20.31,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,20.31,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,20.31,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,27.38,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,27.38,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,27.38,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,23.89,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,23.89,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,23.89,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,21.76,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,21.76,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,21.76,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,18.52,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,18.52,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,18.52,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,19.48,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,19.48,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,19.48,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,18.66,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,18.66,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,18.66,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,20.41,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,20.41,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,20.41,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,22.24,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,22.24,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,22.24,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,13.95,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,13.95,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,13.95,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,21.53,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,21.53,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,21.53,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,20.23,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,20.23,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,20.23,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,24.36,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,24.36,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,24.36,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,19.89,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,19.89,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,19.89,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,16.05,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,16.05,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,16.05,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,21.31,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,21.31,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,21.31,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,10.74,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,10.74,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,10.74,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.8,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.8,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.8,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,8.32,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,8.32,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,8.32,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.43,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.43,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.43,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,9.84,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,9.84,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,9.84,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.84,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.84,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.84,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.97,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.97,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.97,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.81,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.81,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.81,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.58,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.58,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.58,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.03,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.03,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.03,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.2,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.2,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.2,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.3,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.3,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.3,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.73,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.73,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.73,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,29.66,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,29.66,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,29.66,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,27.47,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,27.47,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,27.47,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.19,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.19,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.19,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.83,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.83,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.83,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,8.96,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,8.96,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,8.96,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.24,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.24,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.24,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.39,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.39,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.39,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,8.03,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,8.03,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,8.03,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.93,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.93,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.93,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.18,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.18,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.18,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.17,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.17,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.17,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,8.62,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,8.62,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,8.62,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.74,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.74,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.74,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.86,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.86,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.86,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.73,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.73,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.73,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.28,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.28,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.28,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.15,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.15,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.15,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.07,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.07,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.07,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.86,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.86,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.86,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.93,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.93,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.93,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.86,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.86,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.86,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,16.55,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,16.55,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,16.55,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,22.03,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,22.03,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,22.03,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.57,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.57,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.57,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.24,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.24,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.24,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,23.02,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,23.02,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,23.02,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,22.76,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,22.76,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,22.76,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.53,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.53,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.53,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.46,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.46,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.46,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,8.1,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,8.1,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,8.1,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.59,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.59,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.59,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.19,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.19,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.19,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,17.83,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,17.83,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,17.83,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,15.1,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,15.1,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,15.1,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.91,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.91,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.91,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.13,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.13,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.13,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.89,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.89,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.89,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.16,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.16,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.16,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,9.83,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,9.83,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,9.83,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,26.48,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,26.48,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,26.48,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,20.12,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,20.12,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,20.12,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,21.88,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,21.88,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,21.88,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.44,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.44,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.44,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,8.01,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,8.01,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,8.01,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.93,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.93,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.93,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.76,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.76,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.76,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,6.28,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,6.28,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,6.28,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,7.17,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,7.17,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,7.17,2018-12-01,2018,12,other_diseases_of_respiratory,3899
12/01/2018,8.01,2018-12-01,2018,12,influenza_and_pneumonia,4489
12/01/2018,8.01,2018-12-01,2018,12,chronic_lower_respiratory,13909
12/01/2018,8.01,2018-12-01,2018,12,other_diseases_of_respiratory,3899
